weird thing : 9,dead area : 0,crazy city : 3,softness : 3,dirty hallway : 0,advanced reservation : 2,folk : 0
worst room : 9,dead end : 0,dirty floor : 3,stale urine : 3,dirty hotel : 0,annoying habit : 2,friday : 0
disappointing hotel : 8,dirty area : 0,dirty hotel : 3,terrible pillow : 3,dirty linen : 0,annoying part : 2,fry : 0
dog : 8,dirty bathroom : 0,dirty wall : 3,terrible wifi : 3,dirty luggage : 0,awkward position : 2,funny : 0
involve : 8,dirty blanket : 0,disappointing bathroom : 3,translator : 3,dirty restaurant : 0,awkward situation : 2,funny experience : 0
negative aspect : 8,dirty carpet : 0,disappointing selection : 3,unfriendly staff : 3,dirty rug : 0,backpacker : 2,funny smell : 0
not smallest : 8,dirty carpeting : 0,disappointing service : 3,worst room : 3,dirty sheet : 0,ball : 2,funny thing : 0
packet : 8,dirty chair : 0,disappointing thing : 3,argue : 2,dirty stain : 0,big negative : 2,garbage : 0
poor skill : 8,dirty cup : 0,drunk person : 3,aware hotel : 2,dirty toilet : 0,correct amount : 2,gesture : 0
smallest detail : 8,dirty curtain : 0,funny smell : 3,aware room : 2,dirty towel : 0,correct room : 2,gotemba : 0
troublesome : 8,dirty dish : 0,gotemba : 3,aware thing : 2,dirty wall : 0,correct way : 2,gripe : 0
uncomfortable mattress : 8,dirty feel : 0,horrible room : 3,awkward position : 2,dirty water : 0,cramped area : 2,handful : 0
uncomfortable night : 8,dirty filter : 0,horrible service : 3,bare footed : 2,disappointing area : 0,crap : 2,hanger : 0
wet towel : 8,dirty floor : 0,horrible smell : 3,bare necessity : 2,disappointing bathroom : 0,crazy station : 2,hilton : 0
big negative : 7,dirty glass : 0,hotspot : 3,claustrophobic room : 2,disappointing buffet : 0,cry : 2,horrible : 0
bottled drink : 7,dirty hallway : 0,minor complaint : 3,correct bus : 2,disappointing choice : 0,dead area : 2,horrible bed : 0
crap : 7,dirty hotel : 0,minor criticism : 3,correct hotel : 2,disappointing dinner : 0,dirty cup : 2,horrible breakfast : 0
cry : 7,dirty linen : 0,minor downside : 3,correct information : 2,disappointing experience : 0,dirty room : 2,horrible door : 0
funny thing : 7,dirty luggage : 0,minor gripe : 3,cramped lobby : 2,disappointing fact : 0,dirty rug : 2,horrible experience : 0
horrible service : 7,dirty restaurant : 0,minor hiccup : 3,crap : 2,disappointing food : 0,dirty towel : 2,horrible floor : 0
horrible smell : 7,dirty rug : 0,minor inconvenience : 3,crazy hour : 2,disappointing gym : 0,disappointing bathroom : 2,horrible food : 0
minor downside : 7,dirty sheet : 0,minor thing : 3,crazy shopper : 2,disappointing hotel : 0,disappointing dinner : 2,horrible hotel : 0
negative anything : 7,dirty stain : 0,mixed bag : 3,dangerous step : 2,disappointing location : 0,disappointing food : 2,horrible noise : 0
not dirty : 7,dirty toilet : 0,negative review : 3,dirty dish : 2,disappointing lounge : 0,disappointing gym : 2,horrible pillow : 0
outdated bathroom : 7,dirty towel : 0,not claustrophobic : 3,dirty hallway : 2,disappointing meal : 0,disappointing lounge : 2,horrible room : 0
outdated furniture : 7,dirty wall : 0,not insist : 3,dirty restaurant : 2,disappointing place : 0,disappointing pool : 2,horrible service : 0
poor experience : 7,dirty water : 0,not uncomfortable : 3,dirty stain : 2,disappointing point : 0,disappointing quality : 2,horrible smell : 0
poor standard : 7,disappointing area : 0,other negative : 3,disappointing dinner : 2,disappointing pool : 0,disappointing recommendation : 2,horrible start : 0
poor value : 7,disappointing bathroom : 0,outdated bathroom : 3,disappointing room : 2,disappointing quality : 0,disappointing service : 2,horrible wifi : 0
poor wifi : 7,disappointing breakfast : 0,outdated decor : 3,disappointing view : 2,disappointing recommendation : 0,disappointing stay : 2,hotspot : 0
