Keywords,Alpha,C,kernel,Average_F1,StDv_F1,Average_Accuracy,StDv_Accuracy,Average_Precision,StDv_Precision,Average_Recall,StDv_Recall
Positive,5.25,1.25,linear,0.7733805100987763,0.13049153789433962,0.7000000000000001,0.16666666666666669,0.8481349206349206,0.2138788060467631,0.757921522921523,0.10438991768467372
Negative,5.25,1.25,linear,0.9047745153397327,0.03847840446466718,0.8466666666666667,0.06000000000000001,0.8699633699633701,0.0876551112888854,0.9529054279054279,0.051867755621928364
Positive,5.25,1.5,linear,0.8877351481470475,0.06594958284650122,0.8333333333333333,0.1043498389499902,0.9436363636363636,0.07372049066441196,0.8486596736596737,0.1036692846019158
Negative,5.25,1.5,linear,0.9029287612971822,0.08153317166985635,0.8600000000000001,0.11718930554164632,0.8606654456654456,0.1295705188148019,0.9617521367521368,0.04787898474506006
Positive,5.25,1.75,linear,0.844168375484165,0.08825905381066733,0.8,0.09888264649460886,0.9484848484848485,0.053089793471051465,0.772070707070707,0.13490258249794868
Negative,5.25,1.75,linear,0.8596143978066175,0.085588983333543,0.7866666666666667,0.12927146286443544,0.8056943056943057,0.13794334812742168,0.9373304473304472,0.06693386886264698
Positive,5.25,2.0,linear,0.8632871572871572,0.05047811188390922,0.8,0.07888106377466157,0.9334848484848484,0.06263442843472232,0.8076856476856478,0.07574227163886485
Negative,5.25,2.0,linear,0.9059508863791985,0.07139144304920884,0.8533333333333333,0.09333333333333335,0.878031968031968,0.0948638792674276,0.9399725274725274,0.055902243232996716
Positive,5.25,2.25,linear,0.7837878901184864,0.08379567787565921,0.72,0.09333333333333334,0.9273376623376622,0.06126388511592606,0.6865517815517815,0.11703200887731842
Negative,5.25,2.25,linear,0.9116068713894802,0.04334386615367794,0.8600000000000001,0.06289320754704404,0.8886197136197136,0.07270516702333103,0.9408658008658008,0.05085021406208489
Positive,5.25,2.5,linear,0.8489564971678984,0.06789776986488212,0.8200000000000001,0.06000000000000001,0.9675,0.06712860791048775,0.767026862026862,0.10152371643028003
Negative,5.25,2.5,linear,0.905456122824544,0.04927042939946817,0.8533333333333333,0.07774602526460403,0.8497552447552448,0.07399780484112008,0.9733333333333333,0.04096068575814837
Positive,5.25,2.75,linear,0.8476269232330613,0.07317209941980106,0.7866666666666666,0.09333333333333334,0.9672979797979799,0.05053802585116446,0.7629226329226328,0.11159350753981613
Negative,5.25,2.75,linear,0.9125529789217947,0.05669908601902786,0.86,0.08666666666666668,0.8665134865134865,0.10401305801531487,0.9756410256410255,0.05268903227701156
Positive,5.25,3.0,linear,0.8229078130107877,0.078149940983492,0.7666666666666668,0.10434983894999023,0.9480555555555557,0.06923356871516184,0.7375474525474527,0.11738816712708018
Negative,5.25,3.0,linear,0.8781954673007304,0.057050496191807624,0.8133333333333332,0.07774602526460403,0.8320662670662671,0.08978534854102081,0.9377405927405927,0.061209288438173005
Positive,5.25,3.25,linear,0.820592412403558,0.06957496757622325,0.78,0.07916228058025282,0.9162698412698411,0.09320667493779855,0.7513636363636365,0.09234446244861673
Negative,5.25,3.25,linear,0.8934343600205669,0.07637771825879117,0.8400000000000001,0.10413666234542208,0.8404445554445555,0.11872609766891803,0.9643217893217895,0.044639981979214725
Positive,5.5,1.0,linear,0.8310539460539459,0.08695731891450592,0.72,0.12220201853215575,0.7290476190476192,0.11715543873588126,0.9809090909090908,0.03823589244511471
Negative,5.5,1.0,linear,0.8745304984870202,0.051393095492364746,0.7999999999999999,0.07302967433402217,0.8075091575091575,0.10675142171757329,0.9694805194805193,0.04945733512812889
Positive,5.5,1.25,linear,0.8217716684535906,0.10124467467237813,0.7533333333333333,0.12310790208412928,0.9174353424353423,0.07573210426873135,0.7668997668997669,0.16514600422131212
Negative,5.5,1.25,linear,0.9317824326703047,0.051421722102072034,0.8933333333333335,0.07423685817106694,0.896849816849817,0.07167520115361647,0.9721056721056721,0.04329707414920073
Positive,5.5,1.5,linear,0.8342902711323765,0.06944606613445554,0.7733333333333333,0.09521904571390469,0.9211363636363636,0.05746046071390782,0.7757792207792208,0.12462933743316695
Negative,5.5,1.5,linear,0.8804371232632102,0.0626353220320952,0.8133333333333335,0.08844332774281069,0.8169413919413919,0.10495193483767873,0.9657142857142859,0.05352855427198628
Positive,5.5,1.75,linear,0.7963562067223395,0.08427889277844855,0.74,0.1008849730028104,0.8822546897546898,0.08991811176021947,0.7378787878787879,0.1264148577242546
Negative,5.5,1.75,linear,0.8834557738219067,0.08195553004244706,0.8266666666666668,0.12000000000000002,0.8304195804195803,0.13412128415223562,0.96,0.06289320754704401
Positive,5.5,2.0,linear,0.8001064900012269,0.06345907750413332,0.7466666666666666,0.07774602526460403,0.9446031746031747,0.0959509039234067,0.7037892662892663,0.08586205347696378
Negative,5.5,2.0,linear,0.9027160334219158,0.06930527342826184,0.8533333333333333,0.07180219742846007,0.8613919413919413,0.07286228082590969,0.9512820512820512,0.08329387626041429
Positive,5.5,2.25,linear,0.8585916305916307,0.04948742983445825,0.8133333333333335,0.07180219742846009,0.9488888888888889,0.06798692684790379,0.7911704961704962,0.07899853656875261
Negative,5.5,2.25,linear,0.9163857591683678,0.03130127013835388,0.8666666666666666,0.04216370213557838,0.8678937728937729,0.06394727658732233,0.9755244755244755,0.03756097622935883
Positive,5.5,2.5,linear,0.8026805873864697,0.06755906418547664,0.76,0.0611010092660779,0.9488455988455989,0.06529039384985585,0.7067560217560217,0.11189616549460134
Negative,5.5,2.5,linear,0.8799462518158171,0.051602486116187715,0.8133333333333332,0.07180219742846009,0.8426123876123877,0.08930475049865585,0.9315068265068265,0.06548705592805287
Positive,5.5,2.75,linear,0.8614416907183096,0.06985580166049803,0.8,0.09888264649460884,0.9594444444444445,0.050187918471419284,0.7877289377289377,0.10505140715710692
Negative,5.5,2.75,linear,0.8536964604023428,0.07766389489332054,0.8066666666666664,0.09165151389911683,0.8145454545454545,0.12277066198959229,0.9085367410367411,0.06438171725635622
Positive,5.5,3.0,linear,0.8183433220732992,0.07062884669090168,0.78,0.06000000000000003,0.9059090909090909,0.07140271078494159,0.7538172938172939,0.10292084067596174
Negative,5.5,3.0,linear,0.8931297956827546,0.08879920819139381,0.8533333333333333,0.10666666666666667,0.8751709401709402,0.11300060897514232,0.9227272727272726,0.10577884651943673
Positive,5.5,3.25,linear,0.8566825360667062,0.06104662413757606,0.8,0.0843274042711568,0.9505147630147631,0.06515965256236257,0.7854351204351204,0.08607511441170589
Negative,5.5,3.25,linear,0.8757073178537709,0.07885818681647958,0.8200000000000001,0.1077032961426901,0.8681385281385282,0.1075715678541651,0.8917773892773895,0.08415123605999666
Positive,5.75,1.0,linear,0.7925252525252525,0.04243073543385996,0.6666666666666666,0.06666666666666668,0.7452980352980353,0.11297497118872112,0.8712354312354312,0.08944516118370024
Negative,5.75,1.0,linear,0.8673691167718628,0.06526581466784179,0.8066666666666669,0.09165151389911683,0.7893306693306694,0.08720601022105318,0.9680555555555556,0.04970980602270356
Positive,5.75,1.25,linear,0.7748292866553738,0.12067156574484478,0.6733333333333332,0.1724335620850342,0.7594505494505495,0.21990466867308014,0.8538145188145189,0.11706571469693182
Negative,5.75,1.25,linear,0.9403344302756068,0.04643732367669958,0.9066666666666666,0.07423685817106697,0.9305860805860806,0.0806794746856427,0.9567210567210566,0.05609391350709201
Positive,5.75,1.5,linear,0.8351377576671695,0.0762983015073725,0.7933333333333332,0.0866666666666667,0.9454365079365081,0.06810644124736072,0.7567632367632366,0.11177969382812342
Negative,5.75,1.5,linear,0.9166887465358229,0.0454613710298234,0.8666666666666666,0.07302967433402216,0.8768065268065268,0.08547111185455947,0.9675757575757575,0.04010546244015929
Positive,5.75,1.75,linear,0.8064768874056799,0.11069148565992012,0.76,0.10413666234542208,0.9064971139971141,0.07015533041971654,0.743104118104118,0.16146255929332243
Negative,5.75,1.75,linear,0.8863129623999189,0.04576738759088798,0.8266666666666668,0.06798692684790383,0.8179487179487179,0.06966668005216169,0.9725757575757576,0.04205712368781967
Positive,5.75,2.0,linear,0.8428912028579548,0.07244999044808745,0.8066666666666669,0.07571877794400367,0.9263095238095238,0.06284192185839915,0.7802480852480852,0.10440893180356221
Negative,5.75,2.0,linear,0.8730892296109687,0.06507503318596554,0.8066666666666666,0.09165151389911684,0.8159740259740259,0.06883061068683828,0.9418181818181818,0.07694583261635934
Positive,5.75,2.25,linear,0.8064696053860143,0.09327130213837974,0.7733333333333333,0.0997775303139718,0.9662698412698413,0.05321752591250296,0.7058158508158509,0.14081008444781276
Negative,5.75,2.25,linear,0.848991822991823,0.06837663460859528,0.7866666666666666,0.07774602526460403,0.7747335997335998,0.09797532810978928,0.949047619047619,0.06952380952380952
Positive,5.75,2.5,linear,0.7967076039902127,0.15083422929170376,0.7600000000000001,0.10413666234542208,0.8845454545454545,0.1407212824658835,0.7382506382506383,0.17903583416726324
Negative,5.75,2.5,linear,0.8961098128924216,0.049300990336374396,0.8333333333333333,0.08027729719194865,0.8535531135531136,0.07451791958806638,0.9490093240093239,0.05839570843888908
Positive,5.75,2.75,linear,0.8816049731267123,0.06948943874284752,0.8466666666666667,0.07333333333333335,0.9603571428571428,0.05001147827432891,0.822121212121212,0.10697270147724923
Negative,5.75,2.75,linear,0.9186617835931337,0.057088092462463866,0.8733333333333333,0.08666666666666666,0.8735514485514486,0.09615593242875377,0.9754329004329005,0.037782964758327924
Positive,5.75,3.0,linear,0.819036141465809,0.12406837214615259,0.7733333333333335,0.12719189352225943,0.9193939393939393,0.07845279690820545,0.7544988344988346,0.16919428479037638
Negative,5.75,3.0,linear,0.8526111155561956,0.10045287205765156,0.7866666666666667,0.12578641509408808,0.8026723276723275,0.1483495369519361,0.9253296703296703,0.06108947110141773
Positive,5.75,3.25,linear,0.8417082350054486,0.07533714507181005,0.78,0.08969082698049143,0.9566666666666667,0.07788880963698615,0.7565367965367966,0.09764442322877503
Negative,5.75,3.25,linear,0.9151160658986747,0.04718226084430987,0.86,0.07571877794400364,0.8862271062271063,0.07447976439529169,0.9511904761904763,0.05467125001526207
Positive,6.0,1.0,linear,0.8090562818823688,0.08111628850461768,0.6866666666666668,0.10770329614269007,0.699047619047619,0.09915287447677351,0.9680555555555556,0.04970980602270356
Negative,6.0,1.0,linear,0.9057171459780156,0.03641775452776107,0.8466666666666667,0.06000000000000001,0.8665684315684317,0.07525813583537917,0.9584415584415584,0.06667790988568018
Positive,6.0,1.25,linear,0.8434624604990738,0.08030207329265011,0.7733333333333332,0.13063945294843618,0.8358730158730159,0.1508808436301732,0.8725252525252525,0.06279677016721752
Negative,6.0,1.25,linear,0.8778749366575453,0.040354194605796326,0.8066666666666666,0.05537749241945386,0.8376373626373625,0.08582012852399301,0.9324475524475526,0.05990456491493622
Positive,6.0,1.5,linear,0.8550707466954608,0.07433060404919048,0.8,0.09888264649460886,0.8891919191919191,0.07132779486979568,0.8267676767676768,0.09126781077882136
Negative,6.0,1.5,linear,0.9116306169464063,0.05430899302134126,0.8800000000000001,0.06531972647421808,0.8583660783660785,0.08440048118192765,0.9777777777777779,0.04444444444444447
Positive,6.0,1.75,linear,0.8638374858715416,0.06158924771107906,0.8266666666666668,0.0679869268479038,0.9396153846153847,0.07645627593714929,0.8098329448329448,0.1057224565386819
Negative,6.0,1.75,linear,0.905689958994307,0.06743284782268114,0.8466666666666667,0.10349449797506685,0.8507992007992009,0.10126984290623943,0.9745238095238096,0.03944125054936721
Positive,6.0,2.0,linear,0.8431442753464561,0.08276313473449996,0.7933333333333333,0.09637888196533975,0.9391233766233766,0.08350927693246482,0.7735403485403485,0.11241570438204429
Negative,6.0,2.0,linear,0.917547728133935,0.0530869156879945,0.8733333333333333,0.07571877794400368,0.8743273393273393,0.08724842217314167,0.9718181818181819,0.04311238436865228
Positive,6.0,2.25,linear,0.856940836940837,0.05901029797837538,0.8133333333333332,0.08326663997864533,0.978409090909091,0.04384950313994259,0.7682700632700633,0.09261311966782847
Negative,6.0,2.25,linear,0.8594349692175779,0.06997070056062701,0.7866666666666668,0.09797958971132714,0.8196636696636699,0.09723600315205354,0.908923853923854,0.059016782008847773
Positive,6.0,2.5,linear,0.8445246583481877,0.05154774221782503,0.7933333333333333,0.05537749241945387,0.9709090909090909,0.04449904818371061,0.7538111888111889,0.08757023934175352
Negative,6.0,2.5,linear,0.8503805276848755,0.08132443711984874,0.7666666666666666,0.11642832797715323,0.7699999999999999,0.11956444029254087,0.9623834498834499,0.0475405285950484
Positive,6.0,2.75,linear,0.8587649197394789,0.06696333663283846,0.8266666666666665,0.06110100926607787,0.9235606060606061,0.06804063665865126,0.8108372183372184,0.10509099182300112
Negative,6.0,2.75,linear,0.8849045302523564,0.06550072329159955,0.8333333333333334,0.08027729719194865,0.8202380952380952,0.09995038451691601,0.968931068931069,0.04993696132212812
Positive,6.0,3.0,linear,0.8185183547103051,0.08363031962705743,0.7733333333333332,0.10413666234542207,0.9284920634920635,0.05934279354206938,0.7444017094017095,0.12968723546747496
Negative,6.0,3.0,linear,0.8783430579082753,0.0816725841049598,0.8200000000000001,0.1194431524477928,0.8109523809523811,0.14726966717072001,0.9818181818181818,0.05454545454545453
Positive,6.0,3.25,linear,0.8263419913419912,0.08266936533606704,0.7799999999999999,0.09451631252505219,0.9132395382395382,0.10130384648567885,0.7740909090909092,0.13731728823866085
Negative,6.0,3.25,linear,0.8660169395821569,0.07538118214643497,0.7999999999999999,0.10327955589886445,0.8060939060939061,0.09067297613516928,0.9405050505050505,0.0808136992996259
