fashion : 37,crazy : 0,sharp : 2,romantic : 15,stuffy : 11,accurate : 0,criticism : 6,minor complaint : 2,pricey place : 2,crazy : 0
minor issue : 37,crazy amount : 0,shock : 2,smallish room : 15,drain : 10,accurate information : 0,dead : 6,minor inconvenience : 2,pricey room : 2,crazy amount : 0
negative point : 37,crazy busy : 0,social : 2,unfriendly : 15,exciting : 10,accurate reviews : 0,disappointing experience : 6,minor issue : 2,pricing : 2,crazy busy : 0
pain : 37,crazy city : 0,stale smoke : 2,crew : 14,london : 10,advanced : 0,electrical outlet : 6,minor item : 2,renovation : 2,crazy city : 0
warning : 37,crazy expensive : 0,stiff : 2,pricy : 14,pricing : 10,advanced book : 0,meat : 6,minor negative : 2,romantic view : 2,crazy expensive : 0
dangerous : 36,crazy hour : 0,sunday : 2,shock : 14,reviewer : 10,advanced reservation : 0,negative reviews : 6,negative reviews : 2,rude staff : 2,crazy hour : 0
london : 36,crazy kid : 0,tough : 2,gesture : 13,romantic : 10,advanced toilet : 0,outdated room : 6,not working : 2,sharp : 2,crazy kid : 0
negative comment : 36,crazy night : 0,training : 2,insist : 13,rule : 10,affair : 0,pricey hotel : 6,outdated furniture : 2,stressful : 2,crazy night : 0
dirty carpet : 34,crazy number : 0,uncomfortable mattress : 2,not working : 13,yellow : 10,aircon : 0,struggle : 6,poor standard : 2,struggle : 2,crazy number : 0
wet room : 34,crazy price : 0,uncomfortable night : 2,rude staff : 13,gesture : 9,annoying elevator : 0,sunday : 6,pricey choice : 2,stuffy hotel : 2,crazy price : 0
crew : 33,crazy shopper : 0,uncomfortable sleeping : 2,stiff : 13,liking : 9,annoying habit : 0,tear : 6,pricey food : 2,suffer : 2,crazy shopper : 0
dead : 33,crazy shopping : 0,unfriendly : 2,ability : 12,pain : 9,annoying part : 0,terrible service : 6,problematic : 2,trash : 2,crazy shopping : 0
bare : 32,crazy station : 0,useless : 2,accurate : 12,remind : 9,annoying room : 0,warning : 6,refuse : 2,unsure : 2,crazy station : 0
insist : 32,crazy time : 0,weird thing : 2,claim : 12,shock : 9,annoying step : 0,burger : 5,slight negative : 2,abit : 0,crazy time : 0
inch : 31,crazy view : 0,wet area : 2,london : 12,smallish room : 9,annoying thing : 0,confuse : 5,smallish room : 2,accord : 0,crazy view : 0
remind : 31,crew : 0,wet weather : 2,bang : 11,stressful : 9,annoying wifi : 0,disturb : 5,stale : 2,accurate : 0,crew : 0
rollaway : 31,criticism : 0,worst room : 2,duvet : 11,crew : 8,argue : 0,dusty : 5,stale smoke : 2,accurate information : 0,criticism : 0
rude staff : 31,cry : 0,ability : 0,feedback : 11,electrical outlet : 8,aware guest : 0,fashion : 5,stressful : 2,accurate reviews : 0,cry : 0
rule : 31,cupboard : 0,accord : 0,mediocre : 11,fashion : 8,aware hotel : 0,london : 5,terrible coffee : 2,advanced : 0,cupboard : 0
yellow : 31,curtain : 0,accurate : 0,paint : 11,friday : 8,aware management : 0,minor negative : 5,terrible food : 2,advanced book : 0,curtain : 0
gesture : 30,dangerous : 0,accurate information : 0,worst hotel : 11,shelf : 8,aware person : 0,outdated hotel : 5,terrible room : 2,advanced reservation : 0,dangerous : 0
drain : 29,dangerous road : 0,accurate reviews : 0,blanket : 10,unfriendly : 8,aware room : 0,paint : 5,ugly : 2,advanced toilet : 0,dangerous road : 0
shock : 29,dangerous step : 0,advanced : 0,drunk : 10,waitress : 8,aware something : 0,poor english : 5,unfriendly : 2,affair : 0,dangerous step : 0
smallish room : 29,dated : 0,advanced book : 0,dusty : 10,claim : 7,aware thing : 0,poor location : 5,useless : 2,affect : 0,dated : 0
ability : 28,dead : 0,advanced reservation : 0,friday : 10,inch : 7,aware traveler : 0,pricey room : 5,wet room : 2,aircon : 0,dead : 0
stain : 28,dead area : 0,advanced toilet : 0,liking : 10,pricey breakfast : 7,awkward bathroom : 0,rule : 5,worst experience : 2,annoying elevator : 0,dead area : 0
bang : 27,dead end : 0,affect : 0,negative reviews : 10,stiff : 7,awkward bit : 0,stain : 5,abit : 0,annoying habit : 0,dead end : 0
drunk : 27,device : 0,annoying elevator : 0,not aware : 10,stuffy room : 7,awkward configuration : 0,stale smell : 5,accord : 0,annoying noise : 0,device : 0
poor quality : 27,dirty : 0,annoying habit : 0,poor selection : 10,unreasonable : 7,awkward layout : 0,uncomfortable bed : 5,accurate information : 0,annoying part : 0,dirty : 0
pricey restaurant : 27,dirty area : 0,annoying noise : 0,pricey restaurant : 10,affair : 6,awkward position : 0,argue : 4,accurate reviews : 0,annoying room : 0,dirty area : 0
ugly : 27,dirty bathroom : 0,annoying part : 0,sharp : 10,bare foot : 6,awkward shower : 0,background : 4,advanced : 0,annoying step : 0,dirty bathroom : 0
claim : 26,dirty blanket : 0,annoying room : 0,stale smell : 10,blanket : 6,awkward situation : 0,concrete : 4,advanced book : 0,annoying thing : 0,dirty blanket : 0
duvet : 26,dirty carpet : 0,annoying step : 0,background : 9,dead : 6,awkward time : 0,cramped room : 4,advanced reservation : 0,annoying wifi : 0,dirty carpet : 0
liking : 25,dirty carpeting : 0,annoying thing : 0,bare : 9,disappointing breakfast : 6,background : 0,crew : 4,advanced toilet : 0,argue : 0,dirty carpeting : 0
pricey hotel : 25,dirty chair : 0,annoying wifi : 0,dirty carpet : 9,disappointing stay : 6,backpacker : 0,dusty room : 4,affair : 0,aware guest : 0,dirty chair : 0
stiff : 25,dirty clothe : 0,argue : 0,exciting : 9,dog : 6,ball : 0,friday : 4,annoying elevator : 0,aware hotel : 0,dirty clothe : 0
