bang : 27,dead end : 0,dead end : 0,cramped size : 0,outdated room : 2,mold : 3,electrical outlet : 9,poor quality : 5,stale smell : 7,rude service : 2
drunk : 27,device : 0,device : 0,cramped space : 0,pain : 2,negative reviews : 3,liking : 9,pricey room : 5,terrible service : 7,rude staff : 2
poor quality : 27,dirty : 0,dirty : 0,crap : 0,paint : 2,not worst : 3,poor english : 9,remind : 5,uncomfortable bed : 7,sharp : 2
pricey restaurant : 27,dirty area : 0,dirty area : 0,crazy : 0,patch : 2,poor experience : 3,poor quality : 9,stiff : 5,affect : 6,smallish room : 2
ugly : 27,dirty bathroom : 0,dirty bathroom : 0,crazy amount : 0,poor conditioning : 2,poor isolation : 3,remind : 9,stuffy room : 5,argue : 6,stale smoke : 2
claim : 26,dirty blanket : 0,dirty blanket : 0,crazy busy : 0,poor view : 2,poor selection : 3,reviewer : 9,sunday : 5,background : 6,stuffy hotel : 2
duvet : 26,dirty carpet : 0,dirty carpet : 0,crazy city : 0,pricy : 2,refuse : 3,sharp : 9,terrible breakfast : 5,claim : 6,suffer : 2
liking : 25,dirty carpeting : 0,dirty carpeting : 0,crazy expensive : 0,remind : 2,rude staff : 3,stiff : 9,trash : 5,confuse : 6,trash : 2
pricey hotel : 25,dirty chair : 0,dirty chair : 0,crazy hour : 0,romantic trip : 2,smallish room : 3,stuffy room : 9,uncomfortable pillow : 5,fashion : 6,unreasonable : 2
stiff : 25,dirty clothe : 0,dirty clothe : 0,crazy kid : 0,rule : 2,soundproofing : 3,dirty carpet : 8,uncomfortable room : 5,negative nothing : 6,unsure : 2
unreasonable : 25,dirty cup : 0,dirty cup : 0,crazy night : 0,sharp : 2,stain : 3,exciting : 8,advanced : 4,outdated furniture : 6,worst experience : 2
friday : 24,dirty curtain : 0,dirty curtain : 0,crazy number : 0,stale : 2,stale cigarette : 3,friday : 8,claustrophobic : 4,poor english : 6,abit : 0
neck : 24,dirty dish : 0,dirty dish : 0,crazy price : 0,stiff : 2,stressful : 3,garbage : 8,confuse : 4,tear : 6,accord : 0
poor english : 24,dirty feel : 0,dirty feel : 0,crazy shopper : 0,terrible service : 2,terrible service : 3,not aware : 8,disappointing stay : 4,unfriendly staff : 6,accurate : 0
accurate : 23,dirty filter : 0,dirty filter : 0,crazy shopping : 0,uncomfortable night : 2,terrible wifi : 3,poor selection : 8,drain : 4,useless : 6,accurate information : 0
dirty room : 23,dirty floor : 0,dirty floor : 0,crazy station : 0,uncomfortable pillow : 2,weird thing : 3,refuse : 8,electrical outlet : 4,wet room : 6,accurate reviews : 0
negative reviews : 23,dirty glass : 0,dirty glass : 0,crazy time : 0,wet area : 2,wet clothe : 3,social : 8,handful : 4,dead : 5,advanced : 0
rollaway bed : 23,dirty hallway : 0,dirty hallway : 0,crazy view : 0,wet floor : 2,worst experience : 3,stain : 8,inconsistent : 4,drunk : 5,advanced book : 0
sharp : 23,dirty hotel : 0,dirty hotel : 0,crew : 0,wet room : 2,accurate : 2,stale smell : 8,liking : 4,dusty room : 5,advanced reservation : 0
stressful : 23,dirty linen : 0,dirty linen : 0,criticism : 0,wet weather : 2,advanced : 2,unreasonable : 8,london : 4,duvet : 5,advanced toilet : 0
stuffy room : 23,dirty luggage : 0,dirty luggage : 0,cry : 0,worst experience : 2,annoying elevator : 2,blanket : 7,minor point : 4,liking : 5,affair : 0
background : 22,dirty restaurant : 0,dirty restaurant : 0,cupboard : 0,worst thing : 2,annoying step : 2,disappointing breakfast : 7,outdated hotel : 4,london : 5,aircon : 0
handful : 22,dirty room : 0,dirty room : 0,dangerous : 0,accord : 0,annoying thing : 2,hanger : 7,poor location : 4,neck : 5,annoying elevator : 0
paint : 22,dirty rug : 0,dirty rug : 0,dangerous road : 0,accurate information : 0,background : 2,insist : 7,poor reception : 4,negative experience : 5,annoying habit : 0
inconsistent : 21,dirty sheet : 0,dirty sheet : 0,dangerous step : 0,accurate reviews : 0,blanket : 2,not disturb : 7,poor wifi : 4,paint : 5,annoying noise : 0
problematic : 21,dirty stain : 0,dirty stain : 0,dated : 0,advanced : 0,camping : 2,rule : 7,pricey hotel : 4,pricey buffet : 5,annoying part : 0
affect : 20,dirty toilet : 0,dirty toilet : 0,dead : 0,advanced book : 0,cramped bathroom : 2,worst part : 7,stale smell : 4,pricey room : 5,annoying room : 0
cottage : 20,dirty towel : 0,dirty towel : 0,dead area : 0,advanced reservation : 0,dead : 2,advanced : 6,useless : 4,slight negative : 5,annoying step : 0
outdated room : 20,dirty wall : 0,dirty wall : 0,dead end : 0,advanced toilet : 0,dirty room : 2,annoying thing : 6,affair : 3,suffer : 5,annoying thing : 0
stale smell : 20,dirty water : 0,dirty water : 0,device : 0,affair : 0,disappointing hotel : 2,dead : 6,camping : 3,worst experience : 5,annoying wifi : 0
uncomfortable pillow : 20,disappointing : 0,disappointing : 0,dirty area : 0,annoying elevator : 0,disappointing selection : 2,negative experience : 6,correct exit : 3,annoying thing : 4,argue : 0
garbage : 19,disappointing area : 0,disappointing area : 0,dirty bathroom : 0,annoying habit : 0,disappointing stay : 2,negative nothing : 6,cramped room : 3,disappointing breakfast : 4,aware guest : 0
terrible service : 19,disappointing bathroom : 0,disappointing bathroom : 0,dirty blanket : 0,annoying noise : 0,dog : 2,negative reviews : 6,crew : 3,disappointing thing : 4,aware hotel : 0
affair : 18,disappointing breakfast : 0,disappointing breakfast : 0,dirty carpet : 0,annoying part : 0,drunk : 2,outdated room : 6,folk : 3,disturb : 4,aware management : 0
disappointing breakfast : 18,disappointing buffet : 0,disappointing buffet : 0,dirty carpeting : 0,annoying room : 0,duvet : 2,poor value : 6,gotemba : 3,dog : 4,aware person : 0
not aware : 18,disappointing choice : 0,disappointing choice : 0,dirty chair : 0,annoying step : 0,existent : 2,pricey breakfast : 6,hanger : 3,folk : 4,aware room : 0
not disturb : 18,disappointing dinner : 0,disappointing dinner : 0,dirty clothe : 0,annoying thing : 0,existent space : 2,pricey restaurant : 6,minor thing : 3,garbage : 4,aware something : 0
pricey room : 18,disappointing experience : 0,disappointing experience : 0,dirty cup : 0,annoying wifi : 0,fry : 2,rollaway : 6,mixed reviews : 3,hotspot : 4,aware thing : 0
pricey side : 18,disappointing fact : 0,disappointing fact : 0,dirty curtain : 0,aware guest : 0,garbage : 2,stale smoke : 6,negative nothing : 3,inch : 4,aware traveler : 0
refuse : 18,disappointing food : 0,disappointing food : 0,dirty dish : 0,aware hotel : 0,gesture : 2,terrible experience : 6,negative side : 3,mediocre service : 4,awkward bathroom : 0
tear : 18,disappointing gym : 0,disappointing gym : 0,dirty feel : 0,aware management : 0,horrible room : 2,unfriendly : 6,not disturb : 3,minor complaint : 4,awkward bit : 0
worst experience : 18,disappointing hotel : 0,disappointing hotel : 0,dirty filter : 0,aware person : 0,inconsistent : 2,affect : 5,pricey side : 3,negative point : 4,awkward configuration : 0
advanced : 17,disappointing location : 0,disappointing location : 0,dirty floor : 0,aware room : 0,liking : 2,bare minimum : 5,sharp : 3,negative side : 4,awkward layout : 0
blanket : 17,disappointing lounge : 0,disappointing lounge : 0,dirty glass : 0,aware something : 0,little disappointing : 2,existent : 5,stale smoke : 3,outdated hotel : 4,awkward position : 0
poor selection : 17,disappointing meal : 0,disappointing meal : 0,dirty hallway : 0,aware thing : 0,mediocre breakfast : 2,inconsistent : 5,stuffy smell : 3,poor location : 4,awkward shower : 0
pricey breakfast : 17,disappointing place : 0,disappointing place : 0,dirty hotel : 0,aware traveler : 0,minor problem : 2,minor annoyance : 5,tear : 3,poor selection : 4,awkward situation : 0
argue : 16,disappointing point : 0,disappointing point : 0,dirty linen : 0,awkward bathroom : 0,negative anything : 2,minor complaint : 5,terrible smell : 3,poor standard : 4,awkward time : 0
confuse : 16,disappointing pool : 0,disappointing pool : 0,dirty luggage : 0,awkward bit : 0,packet : 2,minor point : 5,worst room : 3,pricey price : 4,background : 0
minor complaint : 16,disappointing quality : 0,disappointing quality : 0,dirty restaurant : 0,awkward configuration : 0,plate : 2,negative side : 5,worst service : 3,problematic : 4,backpacker : 0
negative experience : 16,disappointing recommendation : 0,disappointing recommendation : 0,dirty room : 0,awkward layout : 0,poor condition : 2,pricey hotel : 5,annoying thing : 2,refuse : 4,ball : 0
negative nothing : 16,disappointing restaurant : 0,disappointing restaurant : 0,dirty rug : 0,awkward position : 0,poor food : 2,pricey room : 5,aware room : 2,stressful : 4,bang : 0
annoying thing : 15,disappointing room : 0,disappointing room : 0,dirty sheet : 0,awkward shower : 0,poor management : 2,worst breakfast : 5,aware thing : 2,worst thing : 4,bare : 0
disappointing experience : 15,disappointing selection : 0,disappointing selection : 0,dirty stain : 0,awkward situation : 0,poor quality : 2,worst experience : 5,background : 2,yellow : 4,bare bone : 0
